date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:47:05	43023/43023	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Oct%202024%2011:47:06%20GMT	https://a-static.mlcdn.com.br/800x800/smartphone-samsung-galaxy-s23-128gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853700/65a5dfaacfeafa26bc597d8324970d2f.jpg	C:/Meus%20Sites/blckfridymagaluzinha/a-static.mlcdn.com.br/800x800/smartphone-samsung-galaxy-s23-128gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853700/65a5dfaacfeafa26bc597d8324970d2f.jpg	(from )
08:47:05	138/138	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2014%20Oct%202024%2011:47:06%20GMT	https://a-static.mlcdn.com.br/{w}x{h}/smartphone-samsung-galaxy-s23-128gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853700/72034d9846f837cf7783c2b3a9b91311.jpg	C:/Meus%20Sites/blckfridymagaluzinha/a-static.mlcdn.com.br/{w}x{h}/smartphone-samsung-galaxy-s23-128gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853700/72034d9846f837cf7783c2b3a9b91311.jpg	(from )
08:47:05	35015/35015	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Oct%202024%2011:47:07%20GMT	https://a-static.mlcdn.com.br/800x800/smartphone-samsung-galaxy-s23-128gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853700/72034d9846f837cf7783c2b3a9b91311.jpg	C:/Meus%20Sites/blckfridymagaluzinha/a-static.mlcdn.com.br/800x800/smartphone-samsung-galaxy-s23-128gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853700/72034d9846f837cf7783c2b3a9b91311.jpg	(from )
08:47:05	138/138	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2014%20Oct%202024%2011:47:07%20GMT	https://a-static.mlcdn.com.br/{w}x{h}/smartphone-samsung-galaxy-s23-128gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853700/067963ab2a86156f119381b52dcd3919.jpg	C:/Meus%20Sites/blckfridymagaluzinha/a-static.mlcdn.com.br/{w}x{h}/smartphone-samsung-galaxy-s23-128gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853700/067963ab2a86156f119381b52dcd3919.jpg	(from )
08:47:06	45609/45609	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Oct%202024%2011:47:07%20GMT	https://a-static.mlcdn.com.br/800x800/smartphone-samsung-galaxy-s23-128gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853700/067963ab2a86156f119381b52dcd3919.jpg	C:/Meus%20Sites/blckfridymagaluzinha/a-static.mlcdn.com.br/800x800/smartphone-samsung-galaxy-s23-128gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853700/067963ab2a86156f119381b52dcd3919.jpg	(from )
08:47:06	138/138	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2014%20Oct%202024%2011:47:07%20GMT	https://a-static.mlcdn.com.br/{w}x{h}/smartphone-samsung-galaxy-s23-128gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853700/b4e29234ca9aa49ddb959e303acedc75.jpg	C:/Meus%20Sites/blckfridymagaluzinha/a-static.mlcdn.com.br/{w}x{h}/smartphone-samsung-galaxy-s23-128gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853700/b4e29234ca9aa49ddb959e303acedc75.jpg	(from )
08:47:06	42511/42511	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Oct%202024%2011:47:08%20GMT	https://a-static.mlcdn.com.br/800x800/smartphone-samsung-galaxy-s23-128gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853700/b4e29234ca9aa49ddb959e303acedc75.jpg	C:/Meus%20Sites/blckfridymagaluzinha/a-static.mlcdn.com.br/800x800/smartphone-samsung-galaxy-s23-128gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853700/b4e29234ca9aa49ddb959e303acedc75.jpg	(from )
08:47:07	138/138	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2014%20Oct%202024%2011:47:08%20GMT	https://a-static.mlcdn.com.br/{w}x{h}/smartphone-samsung-galaxy-s23-128gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853700/2dbb7573f6ac792fc5d507550f3be2a1.jpg	C:/Meus%20Sites/blckfridymagaluzinha/a-static.mlcdn.com.br/{w}x{h}/smartphone-samsung-galaxy-s23-128gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853700/2dbb7573f6ac792fc5d507550f3be2a1.jpg	(from )
08:47:07	36783/36783	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Oct%202024%2011:47:09%20GMT	https://a-static.mlcdn.com.br/800x800/smartphone-samsung-galaxy-s23-128gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853700/2dbb7573f6ac792fc5d507550f3be2a1.jpg	C:/Meus%20Sites/blckfridymagaluzinha/a-static.mlcdn.com.br/800x800/smartphone-samsung-galaxy-s23-128gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853700/2dbb7573f6ac792fc5d507550f3be2a1.jpg	(from )
08:47:07	138/138	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2014%20Oct%202024%2011:47:09%20GMT	https://a-static.mlcdn.com.br/{w}x{h}/smartphone-samsung-galaxy-s23-128gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853700/68d0d259637ffd873ae0b438ee7b89ac.jpg	C:/Meus%20Sites/blckfridymagaluzinha/a-static.mlcdn.com.br/{w}x{h}/smartphone-samsung-galaxy-s23-128gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853700/68d0d259637ffd873ae0b438ee7b89ac.jpg	(from )
08:47:08	39865/39865	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Oct%202024%2011:47:09%20GMT	https://a-static.mlcdn.com.br/800x800/smartphone-samsung-galaxy-s23-128gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853700/68d0d259637ffd873ae0b438ee7b89ac.jpg	C:/Meus%20Sites/blckfridymagaluzinha/a-static.mlcdn.com.br/800x800/smartphone-samsung-galaxy-s23-128gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853700/68d0d259637ffd873ae0b438ee7b89ac.jpg	(from )
08:47:08	138/138	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2014%20Oct%202024%2011:47:10%20GMT	https://a-static.mlcdn.com.br/{w}x{h}/smartphone-samsung-galaxy-s23-128gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853700/6840d24e2e6c0a1854caebec0dedf35c.jpg	C:/Meus%20Sites/blckfridymagaluzinha/a-static.mlcdn.com.br/{w}x{h}/smartphone-samsung-galaxy-s23-128gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853700/6840d24e2e6c0a1854caebec0dedf35c.jpg	(from )
08:47:09	57000/57000	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Oct%202024%2011:47:10%20GMT	https://a-static.mlcdn.com.br/800x800/smartphone-samsung-galaxy-s23-128gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853700/6840d24e2e6c0a1854caebec0dedf35c.jpg	C:/Meus%20Sites/blckfridymagaluzinha/a-static.mlcdn.com.br/800x800/smartphone-samsung-galaxy-s23-128gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853700/6840d24e2e6c0a1854caebec0dedf35c.jpg	(from )
08:47:09	138/138	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2014%20Oct%202024%2011:47:10%20GMT	https://a-static.mlcdn.com.br/{w}x{h}/smartphone-samsung-galaxy-s23-128gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853700/21769c31ebc3ad8f6bbaf2a1d12b9c47.jpg	C:/Meus%20Sites/blckfridymagaluzinha/a-static.mlcdn.com.br/{w}x{h}/smartphone-samsung-galaxy-s23-128gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853700/21769c31ebc3ad8f6bbaf2a1d12b9c47.jpg	(from )
08:47:09	11251/11251	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Oct%202024%2011:47:11%20GMT	https://a-static.mlcdn.com.br/800x800/smartphone-samsung-galaxy-s23-128gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853700/21769c31ebc3ad8f6bbaf2a1d12b9c47.jpg	C:/Meus%20Sites/blckfridymagaluzinha/a-static.mlcdn.com.br/800x800/smartphone-samsung-galaxy-s23-128gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853700/21769c31ebc3ad8f6bbaf2a1d12b9c47.jpg	(from )
08:47:09	138/138	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2014%20Oct%202024%2011:47:11%20GMT	https://a-static.mlcdn.com.br/{w}x{h}/smartphone-samsung-galaxy-s23-128gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853700/c341fe8edc71b17b1db1526899c461ee.jpg	C:/Meus%20Sites/blckfridymagaluzinha/a-static.mlcdn.com.br/{w}x{h}/smartphone-samsung-galaxy-s23-128gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853700/c341fe8edc71b17b1db1526899c461ee.jpg	(from )
08:47:10	16258/16258	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Oct%202024%2011:47:11%20GMT	https://a-static.mlcdn.com.br/800x800/smartphone-samsung-galaxy-s23-128gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853700/c341fe8edc71b17b1db1526899c461ee.jpg	C:/Meus%20Sites/blckfridymagaluzinha/a-static.mlcdn.com.br/800x800/smartphone-samsung-galaxy-s23-128gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853700/c341fe8edc71b17b1db1526899c461ee.jpg	(from )
08:47:10	138/138	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2014%20Oct%202024%2011:47:11%20GMT	https://a-static.mlcdn.com.br/{w}x{h}/smartphone-samsung-galaxy-s23-128gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853700/7a827d595545c5811e8607c57dc002b7.jpg	C:/Meus%20Sites/blckfridymagaluzinha/a-static.mlcdn.com.br/{w}x{h}/smartphone-samsung-galaxy-s23-128gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853700/7a827d595545c5811e8607c57dc002b7.jpg	(from )
08:47:10	7073/7073	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Oct%202024%2011:47:12%20GMT	https://a-static.mlcdn.com.br/800x800/smartphone-samsung-galaxy-s23-128gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853700/7a827d595545c5811e8607c57dc002b7.jpg	C:/Meus%20Sites/blckfridymagaluzinha/a-static.mlcdn.com.br/800x800/smartphone-samsung-galaxy-s23-128gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853700/7a827d595545c5811e8607c57dc002b7.jpg	(from )
08:47:10	138/138	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2014%20Oct%202024%2011:47:12%20GMT	https://a-static.mlcdn.com.br/{w}x{h}/smartphone-samsung-galaxy-s23-128gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853700/95220bb302bb060a7461faf0eea1a396.jpg	C:/Meus%20Sites/blckfridymagaluzinha/a-static.mlcdn.com.br/{w}x{h}/smartphone-samsung-galaxy-s23-128gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853700/95220bb302bb060a7461faf0eea1a396.jpg	(from )
08:47:12	74266/74266	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Oct%202024%2011:47:13%20GMT	https://a-static.mlcdn.com.br/800x800/smartphone-samsung-galaxy-s23-128gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853700/95220bb302bb060a7461faf0eea1a396.jpg	C:/Meus%20Sites/blckfridymagaluzinha/a-static.mlcdn.com.br/800x800/smartphone-samsung-galaxy-s23-128gb-preto-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853700/95220bb302bb060a7461faf0eea1a396.jpg	(from )
08:47:12	138/138	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2014%20Oct%202024%2011:47:13%20GMT	https://a-static.mlcdn.com.br/{w}x{h}/smartphone-samsung-galaxy-s23-128gb-verde-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853600/af4a5222194757f1d0a5accfd2b88997.jpg	C:/Meus%20Sites/blckfridymagaluzinha/a-static.mlcdn.com.br/{w}x{h}/smartphone-samsung-galaxy-s23-128gb-verde-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853600/af4a5222194757f1d0a5accfd2b88997.jpg	(from )
08:47:12	73254/73254	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Oct%202024%2011:47:13%20GMT	https://a-static.mlcdn.com.br/800x800/smartphone-samsung-galaxy-s23-128gb-verde-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853600/af4a5222194757f1d0a5accfd2b88997.jpg	C:/Meus%20Sites/blckfridymagaluzinha/a-static.mlcdn.com.br/800x800/smartphone-samsung-galaxy-s23-128gb-verde-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853600/af4a5222194757f1d0a5accfd2b88997.jpg	(from )
08:47:12	138/138	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2014%20Oct%202024%2011:47:14%20GMT	https://a-static.mlcdn.com.br/{w}x{h}/smartphone-samsung-galaxy-s23-128gb-verde-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853600/37fbc7690307f6e69abf7990ccce6390.jpg	C:/Meus%20Sites/blckfridymagaluzinha/a-static.mlcdn.com.br/{w}x{h}/smartphone-samsung-galaxy-s23-128gb-verde-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853600/37fbc7690307f6e69abf7990ccce6390.jpg	(from )
08:47:12	24605/24605	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Oct%202024%2011:47:14%20GMT	https://a-static.mlcdn.com.br/800x800/smartphone-samsung-galaxy-s23-128gb-verde-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853600/37fbc7690307f6e69abf7990ccce6390.jpg	C:/Meus%20Sites/blckfridymagaluzinha/a-static.mlcdn.com.br/800x800/smartphone-samsung-galaxy-s23-128gb-verde-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853600/37fbc7690307f6e69abf7990ccce6390.jpg	(from )
08:47:12	138/138	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2014%20Oct%202024%2011:47:14%20GMT	https://a-static.mlcdn.com.br/{w}x{h}/smartphone-samsung-galaxy-s23-128gb-verde-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853600/707069ae5854997faef34cd296023290.jpg	C:/Meus%20Sites/blckfridymagaluzinha/a-static.mlcdn.com.br/{w}x{h}/smartphone-samsung-galaxy-s23-128gb-verde-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853600/707069ae5854997faef34cd296023290.jpg	(from )
08:47:13	88111/88111	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Oct%202024%2011:47:14%20GMT	https://a-static.mlcdn.com.br/800x800/smartphone-samsung-galaxy-s23-128gb-verde-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853600/707069ae5854997faef34cd296023290.jpg	C:/Meus%20Sites/blckfridymagaluzinha/a-static.mlcdn.com.br/800x800/smartphone-samsung-galaxy-s23-128gb-verde-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853600/707069ae5854997faef34cd296023290.jpg	(from )
08:47:13	138/138	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2014%20Oct%202024%2011:47:14%20GMT	https://a-static.mlcdn.com.br/{w}x{h}/smartphone-samsung-galaxy-s23-128gb-verde-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853600/6acf8a0fc34aad72a142339c5ad9df65.jpg	C:/Meus%20Sites/blckfridymagaluzinha/a-static.mlcdn.com.br/{w}x{h}/smartphone-samsung-galaxy-s23-128gb-verde-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853600/6acf8a0fc34aad72a142339c5ad9df65.jpg	(from )
08:47:13	28349/28349	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Oct%202024%2011:47:15%20GMT	https://a-static.mlcdn.com.br/800x800/smartphone-samsung-galaxy-s23-128gb-verde-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853600/6acf8a0fc34aad72a142339c5ad9df65.jpg	C:/Meus%20Sites/blckfridymagaluzinha/a-static.mlcdn.com.br/800x800/smartphone-samsung-galaxy-s23-128gb-verde-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853600/6acf8a0fc34aad72a142339c5ad9df65.jpg	(from )
08:47:13	138/138	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2014%20Oct%202024%2011:47:15%20GMT	https://a-static.mlcdn.com.br/{w}x{h}/smartphone-samsung-galaxy-s23-128gb-verde-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853600/65a5dfaacfeafa26bc597d8324970d2f.jpg	C:/Meus%20Sites/blckfridymagaluzinha/a-static.mlcdn.com.br/{w}x{h}/smartphone-samsung-galaxy-s23-128gb-verde-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853600/65a5dfaacfeafa26bc597d8324970d2f.jpg	(from )
08:47:14	43023/43023	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Oct%202024%2011:47:15%20GMT	https://a-static.mlcdn.com.br/800x800/smartphone-samsung-galaxy-s23-128gb-verde-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853600/65a5dfaacfeafa26bc597d8324970d2f.jpg	C:/Meus%20Sites/blckfridymagaluzinha/a-static.mlcdn.com.br/800x800/smartphone-samsung-galaxy-s23-128gb-verde-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853600/65a5dfaacfeafa26bc597d8324970d2f.jpg	(from )
08:47:14	138/138	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2014%20Oct%202024%2011:47:15%20GMT	https://a-static.mlcdn.com.br/{w}x{h}/smartphone-samsung-galaxy-s23-128gb-verde-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853600/72034d9846f837cf7783c2b3a9b91311.jpg	C:/Meus%20Sites/blckfridymagaluzinha/a-static.mlcdn.com.br/{w}x{h}/smartphone-samsung-galaxy-s23-128gb-verde-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853600/72034d9846f837cf7783c2b3a9b91311.jpg	(from )
08:47:14	35015/35015	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Oct%202024%2011:47:16%20GMT	https://a-static.mlcdn.com.br/800x800/smartphone-samsung-galaxy-s23-128gb-verde-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853600/72034d9846f837cf7783c2b3a9b91311.jpg	C:/Meus%20Sites/blckfridymagaluzinha/a-static.mlcdn.com.br/800x800/smartphone-samsung-galaxy-s23-128gb-verde-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853600/72034d9846f837cf7783c2b3a9b91311.jpg	(from )
08:47:14	138/138	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2014%20Oct%202024%2011:47:16%20GMT	https://a-static.mlcdn.com.br/{w}x{h}/smartphone-samsung-galaxy-s23-128gb-verde-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853600/067963ab2a86156f119381b52dcd3919.jpg	C:/Meus%20Sites/blckfridymagaluzinha/a-static.mlcdn.com.br/{w}x{h}/smartphone-samsung-galaxy-s23-128gb-verde-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853600/067963ab2a86156f119381b52dcd3919.jpg	(from )
08:47:15	45609/45609	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Oct%202024%2011:47:16%20GMT	https://a-static.mlcdn.com.br/800x800/smartphone-samsung-galaxy-s23-128gb-verde-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853600/067963ab2a86156f119381b52dcd3919.jpg	C:/Meus%20Sites/blckfridymagaluzinha/a-static.mlcdn.com.br/800x800/smartphone-samsung-galaxy-s23-128gb-verde-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853600/067963ab2a86156f119381b52dcd3919.jpg	(from )
08:47:15	138/138	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2014%20Oct%202024%2011:47:16%20GMT	https://a-static.mlcdn.com.br/{w}x{h}/smartphone-samsung-galaxy-s23-128gb-verde-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853600/b4e29234ca9aa49ddb959e303acedc75.jpg	C:/Meus%20Sites/blckfridymagaluzinha/a-static.mlcdn.com.br/{w}x{h}/smartphone-samsung-galaxy-s23-128gb-verde-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853600/b4e29234ca9aa49ddb959e303acedc75.jpg	(from )
08:47:15	42511/42511	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Oct%202024%2011:47:17%20GMT	https://a-static.mlcdn.com.br/800x800/smartphone-samsung-galaxy-s23-128gb-verde-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853600/b4e29234ca9aa49ddb959e303acedc75.jpg	C:/Meus%20Sites/blckfridymagaluzinha/a-static.mlcdn.com.br/800x800/smartphone-samsung-galaxy-s23-128gb-verde-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853600/b4e29234ca9aa49ddb959e303acedc75.jpg	(from )
08:47:15	138/138	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2014%20Oct%202024%2011:47:17%20GMT	https://a-static.mlcdn.com.br/{w}x{h}/smartphone-samsung-galaxy-s23-128gb-verde-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853600/2dbb7573f6ac792fc5d507550f3be2a1.jpg	C:/Meus%20Sites/blckfridymagaluzinha/a-static.mlcdn.com.br/{w}x{h}/smartphone-samsung-galaxy-s23-128gb-verde-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853600/2dbb7573f6ac792fc5d507550f3be2a1.jpg	(from )
08:47:16	36783/36783	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Oct%202024%2011:47:17%20GMT	https://a-static.mlcdn.com.br/800x800/smartphone-samsung-galaxy-s23-128gb-verde-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853600/2dbb7573f6ac792fc5d507550f3be2a1.jpg	C:/Meus%20Sites/blckfridymagaluzinha/a-static.mlcdn.com.br/800x800/smartphone-samsung-galaxy-s23-128gb-verde-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853600/2dbb7573f6ac792fc5d507550f3be2a1.jpg	(from )
08:47:16	138/138	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2014%20Oct%202024%2011:47:18%20GMT	https://a-static.mlcdn.com.br/{w}x{h}/smartphone-samsung-galaxy-s23-128gb-verde-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853600/68d0d259637ffd873ae0b438ee7b89ac.jpg	C:/Meus%20Sites/blckfridymagaluzinha/a-static.mlcdn.com.br/{w}x{h}/smartphone-samsung-galaxy-s23-128gb-verde-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853600/68d0d259637ffd873ae0b438ee7b89ac.jpg	(from )
08:47:17	39865/39865	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Oct%202024%2011:47:18%20GMT	https://a-static.mlcdn.com.br/800x800/smartphone-samsung-galaxy-s23-128gb-verde-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853600/68d0d259637ffd873ae0b438ee7b89ac.jpg	C:/Meus%20Sites/blckfridymagaluzinha/a-static.mlcdn.com.br/800x800/smartphone-samsung-galaxy-s23-128gb-verde-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853600/68d0d259637ffd873ae0b438ee7b89ac.jpg	(from )
08:47:17	138/138	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2014%20Oct%202024%2011:47:18%20GMT	https://a-static.mlcdn.com.br/{w}x{h}/smartphone-samsung-galaxy-s23-128gb-verde-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853600/6840d24e2e6c0a1854caebec0dedf35c.jpg	C:/Meus%20Sites/blckfridymagaluzinha/a-static.mlcdn.com.br/{w}x{h}/smartphone-samsung-galaxy-s23-128gb-verde-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853600/6840d24e2e6c0a1854caebec0dedf35c.jpg	(from )
08:47:18	57000/57000	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Oct%202024%2011:47:20%20GMT	https://a-static.mlcdn.com.br/800x800/smartphone-samsung-galaxy-s23-128gb-verde-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853600/6840d24e2e6c0a1854caebec0dedf35c.jpg	C:/Meus%20Sites/blckfridymagaluzinha/a-static.mlcdn.com.br/800x800/smartphone-samsung-galaxy-s23-128gb-verde-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853600/6840d24e2e6c0a1854caebec0dedf35c.jpg	(from )
08:47:19	138/138	---M--	302	error ('Moved%20Temporarily')	text/html	date:Mon,%2014%20Oct%202024%2011:47:20%20GMT	https://a-static.mlcdn.com.br/{w}x{h}/smartphone-samsung-galaxy-s23-128gb-verde-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853600/6454c36babd10b26a1d7a72b4a7e2d01.jpg	C:/Meus%20Sites/blckfridymagaluzinha/a-static.mlcdn.com.br/{w}x{h}/smartphone-samsung-galaxy-s23-128gb-verde-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853600/6454c36babd10b26a1d7a72b4a7e2d01.jpg	(from )
08:47:20	12131/12131	---M--	200	added ('OK')	image/jpeg	date:Mon,%2014%20Oct%202024%2011:47:21%20GMT	https://a-static.mlcdn.com.br/800x800/smartphone-samsung-galaxy-s23-128gb-verde-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853600/6454c36babd10b26a1d7a72b4a7e2d01.jpg	C:/Meus%20Sites/blckfridymagaluzinha/a-static.mlcdn.com.br/800x800/smartphone-samsung-galaxy-s23-128gb-verde-5g-8gb-ram-61-cam-tripla-selfie-12mp/magazineluiza/232853600/6454c36babd10b26a1d7a72b4a7e2d01.jpg	(from )
